nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
NORDESTE;2023-08-28;2063.661;62.6766;2054.366;62.3943
NORTE;2023-08-28;1086.773;59.3871;1086.773;59.3871
PARANA;2023-08-28;8900.238788000006;85.4051;8778.746788000004;84.2393
PARANAPANEMA;2023-08-28;1731.682672;93.0364;1699.867672;91.3271
SUDESTE;2023-08-28;2351.412;94.9791;2301.6730000000002;92.97
SUL;2023-08-28;2521.9919999999997;42.2134;2462.9019999999996;41.2243
TELES PIRES;2023-08-28;636.523;80.3568;635.899;80.278
BELO MONTE;2023-08-29;317.528;46.9956;317.528;46.9956
IGUACU;2023-08-29;3057.1479999999997;76.4157;3057.1479999999997;76.4157
ITAIPU;2023-08-29;2706.751632;103.8583;2706.751632;103.8583
MADEIRA;2023-08-29;1440.104;60.2601;1407.086;58.8785
MANAUS-AMAPA;2023-08-29;348.298;50.9437;348.298;50.9437
NORDESTE;2023-08-29;2057.429;62.4873;2057.429;62.4873
NORTE;2023-08-29;1125.688;61.5136;1125.688;61.5136
PARANA;2023-08-29;8910.838032000001;85.5068;8663.669032000003;83.135
PARANAPANEMA;2023-08-29;1892.542336;101.6788;1858.782336;99.865
SUDESTE;2023-08-29;2482.195;100.2617;2416.7850000000003;97.6196
SUL;2023-08-29;2355.844;39.4324;2297.0070000000005;38.4476
TELES PIRES;2023-08-29;660.2359999999999;83.3504;660.2359999999999;83.3504
BELO MONTE;2023-08-30;306.223;45.3224;306.223;45.3224
IGUACU;2023-08-30;2914.9959999999996;72.8625;2914.9959999999996;72.8625
ITAIPU;2023-08-30;2720.9703040000004;104.4039;2720.9703040000004;104.4039
MADEIRA;2023-08-30;1394.5590000000002;58.3543;1359.803;56.9
MANAUS-AMAPA;2023-08-30;334.258;48.8901;334.258;48.8901
NORDESTE;2023-08-30;2038.0079999999998;61.8975;2022.993;61.4415
NORTE;2023-08-30;1185.485;64.7812;1185.485;64.7812
PARANA;2023-08-30;9135.265463999998;87.6604;8897.104463999998;85.375
PARANAPANEMA;2023-08-30;1797.710232;96.5838;1779.420232;95.6012
SUDESTE;2023-08-30;2557.094000000001;103.2871;2457.8500000000004;99.2784
SUL;2023-08-30;2214.39;37.0647;2156.9689999999996;36.1036
TELES PIRES;2023-08-30;676.8320000000001;85.4456;671.273;84.7438
BELO MONTE;2023-08-31;295.721;43.7681;295.721;43.7681
IGUACU;2023-08-31;2775.822;69.3838;2775.822;69.3838
ITAIPU;2023-08-31;2658.0311679999995;101.9889;2658.0311679999995;101.9889
MADEIRA;2023-08-31;1346.208;56.3311;1314.059;54.9859
MANAUS-AMAPA;2023-08-31;320.721;46.9101;320.721;46.9101
NORDESTE;2023-08-31;2035.98;61.8359;2025.9700000000003;61.5319
NORTE;2023-08-31;1233.5049999999999;67.4053;1233.5049999999999;67.4053
PARANA;2023-08-31;9442.311188;90.6067;9172.113188;88.014
PARANAPANEMA;2023-08-31;1683.250644;90.4344;1659.134644;89.1387
SUDESTE;2023-08-31;2623.3419999999996;105.963;2582.2219999999998;104.302
SUL;2023-08-31;2112.6639999999998;35.362;2058.074;34.4483
TELES PIRES;2023-08-31;673.649;85.0437;673.649;85.0437
BELO MONTE;2023-09-01;287.757;76.0316;287.757;76.0316
IGUACU;2023-09-01;2750.506;58.9559;2750.506;58.9559
ITAIPU;2023-09-01;2803.045232;105.9908;2803.045232;105.9908
MADEIRA;2023-09-01;1308.4960000000003;72.9304;1276.3460000000002;71.1385
MANAUS-AMAPA;2023-09-01;307.744;73.1214;307.744;73.1214
NORDESTE;2023-09-01;2028.824;68.999;2028.824;68.999
NORTE;2023-09-01;1284.135;87.1789;1284.135;87.1789
PARANA;2023-09-01;9678.253172;96.6255;9391.030171999999;93.7579
PARANAPANEMA;2023-09-01;1617.474596;79.3414;1604.097596;78.6853
SUDESTE;2023-09-01;2657.6699999999996;108.4467;2623.182;107.0394
SUL;2023-09-01;2177.238;31.1769;2114.7260000000006;30.2818
TELES PIRES;2023-09-01;654.425;93.5723;654.425;93.5723
BELO MONTE;2023-09-02;294.44100000000003;77.7977;294.44100000000003;77.7977
IGUACU;2023-09-02;3322.7300000000005;71.2213;3322.7300000000005;71.2213
ITAIPU;2023-09-02;2865.5848520000004;108.3556;2865.5848520000004;108.3556
MADEIRA;2023-09-02;1272.68;70.9342;1242.269;69.2392
MANAUS-AMAPA;2023-09-02;299.6;71.1864;299.6;71.1864
NORDESTE;2023-09-02;2024.547;68.8535;2024.547;68.8535
NORTE;2023-09-02;1328.627;90.1994;1328.627;90.1994
PARANA;2023-09-02;9735.024536000003;97.1923;9622.249536000001;96.0664
PARANAPANEMA;2023-09-02;1567.0946119999999;76.8702;1561.9916119999998;76.6199
SUDESTE;2023-09-02;2665.525;108.7672;2631.037999999999;107.36
SUL;2023-09-02;2704.113;38.7215;2639.4759999999997;37.796
TELES PIRES;2023-09-02;631.411;90.2817;631.411;90.2817
BELO MONTE;2023-09-03;302.69;79.9772;302.69;79.9772
IGUACU;2023-09-03;4353.901;93.324;4353.901;93.324
ITAIPU;2023-09-03;2857.235992;108.0399;2857.235992;108.0399
MADEIRA;2023-09-03;1242.309;69.2414;1175.341;65.5089
MANAUS-AMAPA;2023-09-03;289.08099999999996;68.687;289.08099999999996;68.687
NORDESTE;2023-09-03;2030.1;69.0424;2030.1;69.0424
NORTE;2023-09-03;1357.911;92.1875;1357.911;92.1875
PARANA;2023-09-03;9691.926364000003;96.762;9628.656364000004;96.1303
PARANAPANEMA;2023-09-03;1570.388644;77.0317;1568.175644;76.9232
SUDESTE;2023-09-03;2659.931;108.5389;2625.11;107.1181
SUL;2023-09-03;4916.449999999998;70.4011;4833.718999999998;69.2164
TELES PIRES;2023-09-03;666.31;95.2717;666.31;95.2717
BELO MONTE;2023-09-04;299.228;79.0625;299.228;79.0625
IGUACU;2023-09-04;4864.106;104.2601;4864.106;104.2601
ITAIPU;2023-09-04;3040.8596920000005;114.9832;3040.8596920000005;114.9832
MADEIRA;2023-09-04;1213.877;67.6567;1182.597;65.9133
MANAUS-AMAPA;2023-09-04;281.416;66.8658;281.416;66.8658
NORDESTE;2023-09-04;2035.4969999999998;69.2259;2017.6219999999998;68.618
NORTE;2023-09-04;1370.176;93.0202;1370.176;93.0202
PARANA;2023-09-04;9547.247960000002;95.3176;9274.633960000001;92.5959
PARANAPANEMA;2023-09-04;1902.654348;93.3303;1888.070348;92.6149
SUDESTE;2023-09-04;2465.8920000000003;100.6211;2434.4159999999997;99.3368
SUL;2023-09-04;29031.401000000005;415.7149;15875.893;227.3347
TELES PIRES;2023-09-04;679.463;97.1524;679.463;97.1524
BELO MONTE;2023-09-05;294.19;77.7314;294.19;77.7314
IGUACU;2023-09-05;5317.008000000001;113.9678;5317.008000000001;113.9678
ITAIPU;2023-09-05;3274.4228919999996;123.8149;3274.4228919999996;123.8149
MADEIRA;2023-09-05;1186.868;66.1513;1154.7189999999998;64.3595
MANAUS-AMAPA;2023-09-05;274.363;65.19;274.363;65.19
NORDESTE;2023-09-05;2054.0789999999997;69.8579;2054.0789999999997;69.8579
NORTE;2023-09-05;1377.3;93.5038;1377.3;93.5038
PARANA;2023-09-05;9647.554628;96.319;9387.535628000003;93.723
PARANAPANEMA;2023-09-05;2076.2174800000003;101.844;2056.10648;100.8575
SUDESTE;2023-09-05;2428.4249999999993;99.0923;2384.6509999999994;97.3061
SUL;2023-09-05;38104.899999999994;545.6428;16535.268000000004;236.7766
TELES PIRES;2023-09-05;697.362;99.7116;697.362;99.7116
BELO MONTE;2023-09-06;294.964;77.9359;294.964;77.9359
IGUACU;2023-09-06;5477.396;117.4057;5477.396;117.4057
ITAIPU;2023-09-06;3398.508464;128.5069;3398.508464;128.5069
MADEIRA;2023-09-06;1163.3120000000004;64.8384;1129.4240000000002;62.9496
MANAUS-AMAPA;2023-09-06;268.637;63.8294;268.637;63.8294
NORDESTE;2023-09-06;2048.4629999999997;69.6669;2048.4629999999997;69.6669
NORTE;2023-09-06;1373.379;93.2376;1373.379;93.2376
PARANA;2023-09-06;9776.137235999997;97.6028;9477.550235999997;94.6217
PARANAPANEMA;2023-09-06;2182.6742999999997;107.066;2162.5002999999997;106.0764
SUDESTE;2023-09-06;2336.0050000000006;95.3211;2305.5330000000004;94.0777
SUL;2023-09-06;29211.300999999996;418.291;16820.772999999994;240.8649
TELES PIRES;2023-09-06;741.149;105.9725;741.149;105.9725
BELO MONTE;2023-09-07;294.56600000000003;77.8307;294.56600000000003;77.8307
IGUACU;2023-09-07;5170.018999999999;110.8172;5075.32;108.7873
ITAIPU;2023-09-07;3515.617872;132.9351;3515.617872;132.9351
MADEIRA;2023-09-07;1145.425;63.8415;1112.407;62.0012
MANAUS-AMAPA;2023-09-07;263.23;62.5447;263.23;62.5447
NORDESTE;2023-09-07;2042.0459999999996;69.4486;2032.751;69.1325
NORTE;2023-09-07;1360.188;92.3421;1360.188;92.3421
PARANA;2023-09-07;9894.027896;98.7797;9772.141896000001;97.5629
PARANAPANEMA;2023-09-07;2341.382232;114.851;2340.8052319999997;114.8227
SUDESTE;2023-09-07;2282.374;93.1327;2257.2550000000006;92.1077
SUL;2023-09-07;21035.088;301.2118;11667.28;167.0695
TELES PIRES;2023-09-07;770.707;110.1988;752.007;107.525
BELO MONTE;2023-09-08;291.196;76.9403;291.196;76.9403
IGUACU;2023-09-08;5281.761;113.2123;5272.284;113.0092
ITAIPU;2023-09-08;3458.046592;130.7582;3458.046592;130.7582
MADEIRA;2023-09-08;1133.233;63.1619;1101.953;61.4185
MANAUS-AMAPA;2023-09-08;263.265;62.553;263.265;62.553
NORDESTE;2023-09-08;2051.018;69.7538;2045.298;69.5592
NORTE;2023-09-08;1338.624;90.8781;1338.624;90.8781
PARANA;2023-09-08;10092.934032;100.7656;10018.459032;100.022
PARANAPANEMA;2023-09-08;2266.191376;111.1627;2266.191376;111.1627
SUDESTE;2023-09-08;2255.704000000001;92.0444;2228.895;90.9504
SUL;2023-09-08;17163.269;245.7693;10033.361;143.6726
TELES PIRES;2023-09-08;724.4079999999999;103.5788;724.4079999999999;103.5788
BELO MONTE;2023-09-09;287.733;76.0253;287.733;76.0253
IGUACU;2023-09-09;6058.152;129.8539;6017.301;128.9783
ITAIPU;2023-09-09;3560.50708;134.6325;3560.50708;134.6325
MADEIRA;2023-09-09;1135.3;63.2771;1104.019;61.5337
MANAUS-AMAPA;2023-09-09;264.009;62.7298;264.009;62.7298
NORDESTE;2023-09-09;2060.022;70.06;2060.022;70.06
NORTE;2023-09-09;1306.886;88.7235;1306.886;88.7235
PARANA;2023-09-09;10172.056816;101.5555;10130.527816;101.1409
PARANAPANEMA;2023-09-09;2095.463104;102.7881;2093.731104;102.7031
SUDESTE;2023-09-09;2199.375;89.7459;2172.565;88.6519
SUL;2023-09-09;15098.611;216.2044;9639.842;138.0376
TELES PIRES;2023-09-09;619.0880000000001;88.5197;619.0880000000001;88.5197
BELO MONTE;2023-09-10;288.233;76.1574;288.233;76.1574
IGUACU;2023-09-10;6258.197;134.1418;5657.769;121.2719
ITAIPU;2023-09-10;3773.910088;142.7019;3773.910088;142.7019
MADEIRA;2023-09-10;1155.441;64.3997;1125.899;62.7532
MANAUS-AMAPA;2023-09-10;263.7;62.6564;234.34;55.6803
NORDESTE;2023-09-10;2079.662;70.7279;2079.662;70.7279
NORTE;2023-09-10;1270.889;86.2797;1270.889;86.2797
PARANA;2023-09-10;10077.551644;100.612;10028.584644;100.1231
PARANAPANEMA;2023-09-10;1942.292268;95.2746;1936.910268;95.0106
SUDESTE;2023-09-10;2115.776;86.3346;2090.657;85.3096
SUL;2023-09-10;12826.71;183.672;8736.987000000001;125.1092
TELES PIRES;2023-09-10;574.3439999999999;82.122;574.3439999999999;82.122
BELO MONTE;2023-09-11;288.224;76.155;288.224;76.155
IGUACU;2023-09-11;5646.671;121.034;5646.671;121.034
ITAIPU;2023-09-11;3940.426308;148.9983;3940.426308;148.9983
MADEIRA;2023-09-11;1195.356;66.6244;1162.338;64.7841
MANAUS-AMAPA;2023-09-11;258.393;61.3954;257.83;61.2616
NORDESTE;2023-09-11;2109.847;71.7545;2109.847;71.7545
NORTE;2023-09-11;1236.321;83.9329;1236.321;83.9329
PARANA;2023-09-11;9761.202592000003;97.4537;9535.509592000002;95.2004
PARANAPANEMA;2023-09-11;1841.9521;90.3527;1826.7031;89.6047
SUDESTE;2023-09-11;2029.767;82.825;2002.659;81.7188
SUL;2023-09-11;10457.758;149.7498;8188.670999999999;117.2576
TELES PIRES;2023-09-11;583.217;83.3907;583.217;83.3907
BELO MONTE;2023-09-12;286.896;75.8041;286.896;75.8041
IGUACU;2023-09-12;5084.435;108.9827;5084.435;108.9827
ITAIPU;2023-09-12;3888.345812;147.029;3888.345812;147.029
MADEIRA;2023-09-12;1235.895;68.8839;1203.746;67.0921
MANAUS-AMAPA;2023-09-12;258.62;61.4493;258.62;61.4493
NORDESTE;2023-09-12;2140.117;72.784;2140.117;72.784
NORTE;2023-09-12;1198.999;81.3991;1198.999;81.3991
PARANA;2023-09-12;9446.785323999997;94.3146;9227.438324;92.1247
PARANAPANEMA;2023-09-12;1767.866864;86.7186;1752.187864;85.9495
SUDESTE;2023-09-12;2021.673;82.4947;1996.554;81.4697
SUL;2023-09-12;8229.397;117.8408;6462.148999999999;92.5347
TELES PIRES;2023-09-12;608.87;87.0587;608.87;87.0587
BELO MONTE;2023-09-13;286.001;75.5676;286.001;75.5676
IGUACU;2023-09-13;4907.796;105.1965;4884.438;104.6959
ITAIPU;2023-09-13;3702.406968;139.9981;3702.406968;139.9981
MADEIRA;2023-09-13;1269.069;70.7329;1237.789;68.9895
MANAUS-AMAPA;2023-09-13;266.007;63.2045;266.007;63.2045
NORDESTE;2023-09-13;2176.479;74.0206;2176.479;74.0206
NORTE;2023-09-13;1165.639;79.1343;1165.639;79.1343
PARANA;2023-09-13;9284.060811999998;92.69;9056.353812;90.4166
PARANAPANEMA;2023-09-13;1701.27222;83.4519;1671.31622;81.9825
SUDESTE;2023-09-13;1944.128;79.3305;1903.833;77.6862
SUL;2023-09-13;8884.425999999998;127.2205;6505.714000000001;93.1585
TELES PIRES;2023-09-13;621.398;88.85;621.398;88.85
BELO MONTE;2023-09-14;281.236;74.3086;281.236;74.3086
IGUACU;2023-09-14;4990.112000000001;106.9609;4973.84;106.6122
ITAIPU;2023-09-14;3561.183184;134.6581;3561.183184;134.6581
MADEIRA;2023-09-14;1290.68;71.9374;1258.531;70.1456
MANAUS-AMAPA;2023-09-14;278.209;66.1038;278.209;66.1038
NORDESTE;2023-09-14;2191.51;74.5318;2191.51;74.5318
NORTE;2023-09-14;1139.787;77.3792;1139.787;77.3792
PARANA;2023-09-14;9179.883800000001;91.6499;8959.9348;89.454
PARANAPANEMA;2023-09-14;1619.322016;79.4321;1597.346016;78.3541
SUDESTE;2023-09-14;1996.492;81.4672;1969.359;80.36
SUL;2023-09-14;9029.679999999998;129.3004;6296.874;90.168
TELES PIRES;2023-09-14;594.138;84.9523;594.1379999999999;84.9523
BELO MONTE;2023-09-15;275.458;72.782;275.458;72.782
IGUACU;2023-09-15;4807.555;103.0479;4807.555;103.0479
ITAIPU;2023-09-15;3443.879140000001;130.2225;3443.879140000001;130.2225
MADEIRA;2023-09-15;1285.045;71.6233;1256.371;70.0252
MANAUS-AMAPA;2023-09-15;282.059;67.0186;282.059;67.0186
NORDESTE;2023-09-15;2157.681;73.3813;2157.681;73.3813
NORTE;2023-09-15;1106.425;75.1143;1106.425;75.1143
PARANA;2023-09-15;9068.168051999995;90.5346;8947.191051999995;89.3267
PARANAPANEMA;2023-09-15;1565.282808;76.7813;1551.747808;76.1174
SUDESTE;2023-09-15;1982.584;80.8997;1957.465;79.8747
SUL;2023-09-15;7883.560000000001;112.8886;4897.454000000001;70.1291
TELES PIRES;2023-09-15;564.758;80.7514;564.758;80.7514
BELO MONTE;2023-09-16;276.683;73.1056;276.683;73.1056
IGUACU;2023-09-16;4508.469999999999;96.6372;4503.873000000001;96.5386
ITAIPU;2023-09-16;3383.019535999999;127.9212;3383.019535999999;127.9212
MADEIRA;2023-09-16;1265.201;70.5173;1199.999;66.8832
MANAUS-AMAPA;2023-09-16;272.999;64.8659;272.999;64.8659
NORDESTE;2023-09-16;2172.882;73.8983;2163.587;73.5822
NORTE;2023-09-16;1078.304;73.2052;1078.304;73.2052
PARANA;2023-09-16;8900.675159999997;88.8623;8864.35516;88.4997
PARANAPANEMA;2023-09-16;1539.228304;75.5033;1527.068304;74.9068
SUDESTE;2023-09-16;1959.199;79.9454;1930.047;78.7559
SUL;2023-09-16;6665.373;95.4448;4209.189;60.2735
TELES PIRES;2023-09-16;545.494;77.9969;493.643;70.5831
BELO MONTE;2023-09-17;278.9;73.6914;278.9;73.6914
IGUACU;2023-09-17;3964.063;84.968;3876.172;83.0841
ITAIPU;2023-09-17;3245.545056;122.7229;3245.545056;122.7229
MADEIRA;2023-09-17;1230.394;68.5773;1205.196;67.1729
MANAUS-AMAPA;2023-09-17;272.234;64.6841;272.234;64.6841
NORDESTE;2023-09-17;2189.774;74.4728;2181.194;74.181
NORTE;2023-09-17;1052.028;71.4214;1052.028;71.4214
PARANA;2023-09-17;8736.842523999998;87.2267;8695.381523999999;86.8127
PARANAPANEMA;2023-09-17;1473.82642;72.2951;1463.14842;71.7713
SUDESTE;2023-09-17;1907.51;77.8363;1869.815;76.2981
SUL;2023-09-17;5699.709;81.6169;4073.278;58.3273
TELES PIRES;2023-09-17;571.457;81.7092;431.654;61.7196
BELO MONTE;2023-09-18;278.52;73.591;278.52;73.591
IGUACU;2023-09-18;3610.386;77.3871;3610.386;77.3871
ITAIPU;2023-09-18;3036.485504;114.8178;3036.485504;114.8178
MADEIRA;2023-09-18;1198.078;66.7761;1176.355;65.5654
MANAUS-AMAPA;2023-09-18;280.113;66.5562;280.113;66.5562
NORDESTE;2023-09-18;2192.274;74.5578;2192.274;74.5578
NORTE;2023-09-18;1027.811;69.7773;1027.811;69.7773
PARANA;2023-09-18;8622.183808000003;86.0819;8407.728808000002;83.9409
PARANAPANEMA;2023-09-18;1414.972688;69.4082;1393.202688;68.3403
SUDESTE;2023-09-18;1873.288;76.4398;1838.351;75.0142
SUL;2023-09-18;5249.334000000002;75.1678;4593.314000000001;65.7739
TELES PIRES;2023-09-18;572.6379999999999;81.8781;569.025;81.3615
BELO MONTE;2023-09-19;272.335;71.9568;272.335;71.9568
IGUACU;2023-09-19;3406.205;73.0106;3406.205;73.0106
ITAIPU;2023-09-19;2939.638728;111.1558;2939.638728;111.1558
MADEIRA;2023-09-19;1180.031;65.7703;1156.571;64.4627
MANAUS-AMAPA;2023-09-19;281.595;66.9083;281.595;66.9083
NORDESTE;2023-09-19;2194.309;74.627;2194.309;74.627
NORTE;2023-09-19;1005.96;68.2938;1005.96;68.2938
PARANA;2023-09-19;8530.592095999998;85.1675;8288.629096;82.7518
PARANAPANEMA;2023-09-19;1345.168176;65.9841;1321.399176;64.8182
SUDESTE;2023-09-19;1839.454;75.0592;1804.967;73.652
SUL;2023-09-19;6921.569;99.1134;5852.187;83.8003
TELES PIRES;2023-09-19;587.241;83.9661;587.014;83.9336
BELO MONTE;2023-09-20;270.449;71.4585;270.449;71.4585
IGUACU;2023-09-20;3430.207;73.525;3430.207;73.525
ITAIPU;2023-09-20;2920.400496;110.4283;2920.400496;110.4283
MADEIRA;2023-09-20;1173.549;65.409;1148.35;64.0045
MANAUS-AMAPA;2023-09-20;274.0;65.1037;274.0;65.1037
NORDESTE;2023-09-20;2169.5;73.7833;2153.77;73.2483
NORTE;2023-09-20;994.875;67.5413;994.875;67.5413
PARANA;2023-09-20;8387.870064000002;83.7426;8165.527064000001;81.5228
PARANAPANEMA;2023-09-20;1280.85044;62.8291;1261.70744;61.8901
SUDESTE;2023-09-20;1822.134000000001;74.3525;1752.095;71.4945
SUL;2023-09-20;9290.593000000003;133.0366;7233.885;103.5856
TELES PIRES;2023-09-20;598.268;85.5428;538.8720000000001;77.0501
BELO MONTE;2023-09-21;263.83;69.7096;263.83;69.7096
IGUACU;2023-09-21;3427.281;73.4623;3427.281;73.4623
ITAIPU;2023-09-21;2917.69608;110.3261;2917.69608;110.3261
MADEIRA;2023-09-21;1168.938;65.152;1143.739;63.7475
MANAUS-AMAPA;2023-09-21;262.668;62.4112;262.668;62.4112
NORDESTE;2023-09-21;2111.246;71.8021;2102.666;71.5103
NORTE;2023-09-21;977.049;66.3311;977.049;66.3311
PARANA;2023-09-21;8203.325384;81.9002;7938.104383999998;79.2522
PARANAPANEMA;2023-09-21;1246.115536;61.1253;1228.365536;60.2546
SUDESTE;2023-09-21;1774.427000000001;72.4058;1707.587000000001;69.6784
SUL;2023-09-21;8803.479000000001;126.0614;7489.778000000001;107.2498
TELES PIRES;2023-09-21;629.6719999999999;90.033;629.6719999999999;90.033
BELO MONTE;2023-09-22;259.418;68.5438;259.418;68.5438
IGUACU;2023-09-22;3400.59;72.8902;3400.59;72.8902
ITAIPU;2023-09-22;2834.955292;107.1974;2834.955292;107.1974
MADEIRA;2023-09-22;1167.242;65.0575;1139.437;63.5077
MANAUS-AMAPA;2023-09-22;258.473;61.4144;258.473;61.4144
NORDESTE;2023-09-22;2061.341;70.1049;2046.326;69.5942
NORTE;2023-09-22;961.9480000000001;65.3059;961.9480000000001;65.3059
PARANA;2023-09-22;7986.483216000001;79.7353;7750.399216000003;77.3782
PARANAPANEMA;2023-09-22;1236.976492;60.677;1205.510492;59.1335
SUDESTE;2023-09-22;1756.455;71.6724;1690.899;68.9974
SUL;2023-09-22;8601.088000000002;123.1632;7280.456;104.2524
TELES PIRES;2023-09-22;639.441;91.4299;639.441;91.4299
BELO MONTE;2023-09-23;255.134;67.4119;255.134;67.4119
IGUACU;2023-09-23;3295.95;70.6473;3295.95;70.6473
ITAIPU;2023-09-23;2771.698592;104.8055;2771.698592;104.8055
MADEIRA;2023-09-23;1155.232;64.3881;1127.427;62.8383
MANAUS-AMAPA;2023-09-23;260.001;61.7775;259.86;61.744
NORDESTE;2023-09-23;2032.691;69.1305;2032.691;69.1305
NORTE;2023-09-23;951.098;64.5693;951.098;64.5693
PARANA;2023-09-23;7781.72682;77.691;7586.420820000001;75.7411
PARANAPANEMA;2023-09-23;1274.263588;62.506;1270.074588;62.3005
SUDESTE;2023-09-23;1720.413;70.2017;1689.521;68.9412
SUL;2023-09-23;9246.227;132.4013;7046.079000000002;100.8963
TELES PIRES;2023-09-23;626.377;89.5619;626.377;89.5619
BELO MONTE;2023-09-24;244.762;64.6714;244.762;64.6714
IGUACU;2023-09-24;3119.04;66.8553;3119.04;66.8553
ITAIPU;2023-09-24;2652.151112;100.2851;2652.151112;100.2851
MADEIRA;2023-09-24;1135.458;63.286;1082.82;60.3521
MANAUS-AMAPA;2023-09-24;270.3490000000001;64.2362;270.3490000000001;64.2362
NORDESTE;2023-09-24;2010.367;68.3713;2000.357;68.0308
NORTE;2023-09-24;937.8119999999999;63.6673;937.8119999999999;63.6673
PARANA;2023-09-24;7610.769484000003;75.9842;7562.662484000001;75.5039
PARANAPANEMA;2023-09-24;1280.203404;62.7974;1278.376404;62.7078
SUDESTE;2023-09-24;1696.154000000001;69.2119;1652.278;67.4215
SUL;2023-09-24;8418.828000000001;120.5533;6117.484;87.5993
TELES PIRES;2023-09-24;585.683;83.7433;585.683;83.7433
BELO MONTE;2023-09-25;243.347;64.2975;243.347;64.2975
IGUACU;2023-09-25;2979.65;63.8675;2979.650000000001;63.8675
ITAIPU;2023-09-25;2559.299496;96.7741;2559.299496;96.7741
MADEIRA;2023-09-25;1114.757;62.1322;1086.083;60.534
MANAUS-AMAPA;2023-09-25;273.873;65.0735;273.873;65.0735
NORDESTE;2023-09-25;2002.992;68.1204;1999.417;67.9989
NORTE;2023-09-25;951.248;64.5795;951.248;64.5795
PARANA;2023-09-25;7553.626704000002;75.4137;7344.337704000003;73.3242
PARANAPANEMA;2023-09-25;1235.4968;60.6044;1222.3948;59.9617
SUDESTE;2023-09-25;1678.982;68.5111;1646.837;67.1995
SUL;2023-09-25;9433.730000000001;135.0862;6222.323000000001;89.1005
TELES PIRES;2023-09-25;530.575;75.8638;530.575;75.8638
BELO MONTE;2023-09-26;245.128;64.7681;245.128;64.7681
IGUACU;2023-09-26;2925.228;62.701;2923.77;62.6698
ITAIPU;2023-09-26;2486.06514;94.0049;2486.06514;94.0049
MADEIRA;2023-09-26;1093.84;60.9663;1064.297;59.3197
MANAUS-AMAPA;2023-09-26;269.691;64.0799;269.691;64.0799
NORDESTE;2023-09-26;1969.477;66.9806;1969.477;66.9806
NORTE;2023-09-26;964.168;65.4566;964.168;65.4566
PARANA;2023-09-26;7539.360748000002;75.2713;7360.499748000001;73.4856
PARANAPANEMA;2023-09-26;1158.894112;56.8468;1127.501112;55.3069
SUDESTE;2023-09-26;1683.11;68.6796;1639.669;66.907
SUL;2023-09-26;13094.171;187.5019;4894.657999999999;70.089
TELES PIRES;2023-09-26;483.7040000000001;69.162;483.7040000000001;69.162
BELO MONTE;2023-09-27;243.548;64.3506;243.548;64.3506
IGUACU;2023-09-27;3025.274;64.8455;3023.816;64.8142
ITAIPU;2023-09-27;2435.244656;92.0833;2435.244656;92.0833
MADEIRA;2023-09-27;1079.084;60.1439;1045.197;58.2552
MANAUS-AMAPA;2023-09-27;254.054;60.3644;254.054;60.3644
NORDESTE;2023-09-27;1931.702;65.6959;1931.702;65.6959
NORTE;2023-09-27;979.221;66.4785;979.221;66.4785
PARANA;2023-09-27;7520.012924;75.0781;7194.946924000001;71.8327
PARANAPANEMA;2023-09-27;1122.19042;55.0464;1088.65242;53.4013
SUDESTE;2023-09-27;1781.556;72.6967;1746.557;71.2686
SUL;2023-09-27;14872.974;212.9734;7343.048999999999;105.1487
TELES PIRES;2023-09-27;477.801;68.3179;477.801;68.3179
BELO MONTE;2023-09-28;234.012;61.831;234.012;61.831
IGUACU;2023-09-28;3198.138;68.5507;3198.138;68.5507
ITAIPU;2023-09-28;2362.327864;89.3261;2362.327864;89.3261
MADEIRA;2023-09-28;1074.197;59.8715;1036.834;57.789
MANAUS-AMAPA;2023-09-28;235.104;55.8618;235.104;55.8618
NORDESTE;2023-09-28;1901.919;64.683;1887.619;64.1967
NORTE;2023-09-28;998.044;67.7564;998.044;67.7564
PARANA;2023-09-28;7491.095807999996;74.7894;7156.330807999997;71.4472
PARANAPANEMA;2023-09-28;1099.485328;53.9327;1071.984328;52.5837
SUDESTE;2023-09-28;1886.12;76.9634;1851.632;75.5562
SUL;2023-09-28;13949.078;199.7437;10242.501;146.6674
TELES PIRES;2023-09-28;506.816;72.4666;506.816;72.4666
BELO MONTE;2023-09-29;222.443;58.7742;222.443;58.7742
IGUACU;2023-09-29;3299.509;70.7236;3299.509;70.7236
ITAIPU;2023-09-29;2287.413492;86.4934;2287.413492;86.4934
MADEIRA;2023-09-29;1068.75;59.5679;1031.387;57.4854
MANAUS-AMAPA;2023-09-29;216.16;51.3606;216.16;51.3606
NORDESTE;2023-09-29;1883.493;64.0564;1883.493;64.0564
NORTE;2023-09-29;1022.471;69.4148;1022.471;69.4148
PARANA;2023-09-29;7527.968076;75.1575;7344.138075999998;73.3222
PARANAPANEMA;2023-09-29;1046.789432;51.3478;1031.581432;50.6018
SUDESTE;2023-09-29;1876.289;76.5623;1841.207;75.1308
SUL;2023-09-29;11813.575;169.1644;9826.319999999998;140.7079
TELES PIRES;2023-09-29;545.9549999999999;78.0629;513.4780000000001;73.4192
BELO MONTE;2023-09-30;237.734;62.8145;237.734;62.8145
IGUACU;2023-09-30;3238.825;69.4228;3217.837;68.973
